NamaProduk,NamaWilayah,Tanggal,Jumlah,TotalPenjualan,Negara
Mixer,Denpasar,10/23/2024,19,1636242,Indonesia
Mixer,Denpasar,10/23/2024,19,1636242,Indonesia
Mixer,Denpasar,10/23/2024,19,1636242,Indonesia
Mixer,Denpasar,10/23/2024,19,1636242,Indonesia
Rice Cooker,Shah Alam,10/24/2023,16,1290272,Malaysia
Rice Cooker,Shah Alam,10/24/2023,16,1290272,Malaysia
Toaster,North Region,1/19/2023,19,581134,Singapura
Toaster,North Region,1/19/2023,19,581134,Singapura
Toaster,North Region,1/19/2023,19,581134,Singapura
Toaster,North Region,1/19/2023,19,581134,Singapura
Toaster,North Region,1/19/2023,19,581134,Singapura
Refrigerator,Yogyakarta,8/26/2024,11,234157,Indonesia
Refrigerator,Yogyakarta,8/26/2024,11,234157,Indonesia
Refrigerator,Yogyakarta,8/26/2024,11,234157,Indonesia
Refrigerator,Yogyakarta,8/26/2024,11,234157,Indonesia
Curtains,Bandung,5/18/2024,15,842355,Indonesia
Curtains,Bandung,5/18/2024,15,842355,Indonesia
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Electric Kettle,Central Region,9/14/2023,7,139951,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Coffee Maker,West Region,7/28/2023,16,648976,Singapura
Dishwasher,Semarang,9/10/2024,5,331015,Indonesia
Dishwasher,Semarang,9/10/2024,5,331015,Indonesia
Dishwasher,Semarang,9/10/2024,5,331015,Indonesia
Dishwasher,Semarang,9/10/2024,5,331015,Indonesia
Dishwasher,Semarang,9/10/2024,5,331015,Indonesia
Mixer,Jakarta,2/28/2023,17,1086623,Indonesia
Mixer,Jakarta,2/28/2023,17,1086623,Indonesia
Mixer,Jakarta,2/28/2023,17,1086623,Indonesia
Mixer,Jakarta,2/28/2023,17,1086623,Indonesia
Mixer,Jakarta,2/28/2023,17,1086623,Indonesia
Washing Machine,Ipoh,7/17/2023,15,633555,Malaysia
Washing Machine,Ipoh,7/17/2023,15,633555,Malaysia
Washing Machine,Ipoh,7/17/2023,15,633555,Malaysia
Washing Machine,Ipoh,7/17/2023,15,633555,Malaysia
Washing Machine,Ipoh,7/17/2023,15,633555,Malaysia
Hair Dryer,Palembang,9/2/2023,19,1522641,Indonesia
Chair,Kota Kinabalu,6/4/2024,4,230748,Malaysia
Chair,Kota Kinabalu,6/4/2024,4,230748,Malaysia
Chair,Kota Kinabalu,6/4/2024,4,230748,Malaysia
Water Dispenser,Shah Alam,3/29/2023,11,651090,Malaysia
Water Dispenser,Shah Alam,3/29/2023,11,651090,Malaysia
Washing Machine,East Region,8/27/2023,19,216562,Singapura
Washing Machine,East Region,8/27/2023,19,216562,Singapura
Washing Machine,East Region,8/27/2023,19,216562,Singapura
Washing Machine,East Region,8/27/2023,19,216562,Singapura
Washing Machine,East Region,8/27/2023,19,216562,Singapura
Grill,Shah Alam,1/6/2024,6,212700,Malaysia
Grill,Shah Alam,1/6/2024,6,212700,Malaysia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Carpet,Denpasar,6/17/2024,16,1284736,Indonesia
Chair,East Region,8/5/2023,19,1815355,Singapura
Chair,East Region,8/5/2023,19,1815355,Singapura
Chair,East Region,8/5/2023,19,1815355,Singapura
Chair,East Region,8/5/2023,19,1815355,Singapura
Chair,East Region,8/5/2023,19,1815355,Singapura
Chair,Shah Alam,6/29/2024,9,866844,Malaysia
Chair,Shah Alam,6/29/2024,9,866844,Malaysia
Blender,Central Region,1/27/2023,7,108115,Singapura
Blender,Central Region,1/27/2023,7,108115,Singapura
Blender,Central Region,1/27/2023,7,108115,Singapura
Blender,Central Region,1/27/2023,7,108115,Singapura
Blender,Central Region,1/27/2023,7,108115,Singapura
Blender,Central Region,1/27/2023,7,108115,Singapura
Vacuum Cleaner,Kuching,7/10/2024,4,44700,Malaysia
Vacuum Cleaner,Kuching,7/10/2024,4,44700,Malaysia
Vacuum Cleaner,Kuching,7/10/2024,4,44700,Malaysia
Vacuum Cleaner,Kuching,7/10/2024,4,44700,Malaysia
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Lamp,North-East Region,4/17/2023,16,615072,Singapura
Fan,Ipoh,1/15/2024,18,1795608,Malaysia
Fan,Ipoh,1/15/2024,18,1795608,Malaysia
Fan,Ipoh,1/15/2024,18,1795608,Malaysia
Fan,Ipoh,1/15/2024,18,1795608,Malaysia
Fan,Ipoh,1/15/2024,18,1795608,Malaysia
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Carpet,West Region,5/5/2024,9,826542,Singapura
Iron,Jakarta,1/19/2023,19,1157632,Indonesia
Iron,Jakarta,1/19/2023,19,1157632,Indonesia
Iron,Jakarta,1/19/2023,19,1157632,Indonesia
Iron,Jakarta,1/19/2023,19,1157632,Indonesia
Iron,Jakarta,1/19/2023,19,1157632,Indonesia
Electric Kettle,Shah Alam,1/26/2023,15,299895,Malaysia
Electric Kettle,Shah Alam,1/26/2023,15,299895,Malaysia
Curtains,North Region,5/29/2024,18,747000,Singapura
Curtains,North Region,5/29/2024,18,747000,Singapura
Curtains,North Region,5/29/2024,18,747000,Singapura
Curtains,North Region,5/29/2024,18,747000,Singapura
Curtains,North Region,5/29/2024,18,747000,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Grill,Central Region,12/27/2023,7,130424,Singapura
Blender,Ipoh,10/28/2023,13,1092403,Malaysia
Blender,Ipoh,10/28/2023,13,1092403,Malaysia
Blender,Ipoh,10/28/2023,13,1092403,Malaysia
Blender,Ipoh,10/28/2023,13,1092403,Malaysia
Blender,Ipoh,10/28/2023,13,1092403,Malaysia
Vacuum Cleaner,East Region,1/31/2024,10,472320,Singapura
Vacuum Cleaner,East Region,1/31/2024,10,472320,Singapura
Vacuum Cleaner,East Region,1/31/2024,10,472320,Singapura
Vacuum Cleaner,East Region,1/31/2024,10,472320,Singapura
Vacuum Cleaner,East Region,1/31/2024,10,472320,Singapura
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Dishwasher,Denpasar,3/1/2023,9,724284,Indonesia
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Grill,North-East Region,7/21/2024,19,1320120,Singapura
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Vacuum Cleaner,Denpasar,9/13/2023,19,675184,Indonesia
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Water Dispenser,West Region,10/10/2024,1,78379,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Mixer,North-East Region,8/11/2024,16,1221216,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Blender,Central Region,1/3/2023,10,645650,Singapura
Sofa,Kota Kinabalu,6/6/2024,20,508900,Malaysia
Sofa,Kota Kinabalu,6/6/2024,20,508900,Malaysia
Sofa,Kota Kinabalu,6/6/2024,20,508900,Malaysia
Electric Kettle,Alor Setar,4/17/2023,10,192600,Malaysia
Electric Kettle,Alor Setar,4/17/2023,10,192600,Malaysia
Electric Kettle,Alor Setar,4/17/2023,10,192600,Malaysia
Grill,Alor Setar,10/3/2023,11,296439,Malaysia
Grill,Alor Setar,10/3/2023,11,296439,Malaysia
Grill,Alor Setar,10/3/2023,11,296439,Malaysia
Curtains,Jakarta,1/20/2024,2,191666,Indonesia
Curtains,Jakarta,1/20/2024,2,191666,Indonesia
Curtains,Jakarta,1/20/2024,2,191666,Indonesia
Curtains,Jakarta,1/20/2024,2,191666,Indonesia
Curtains,Jakarta,1/20/2024,2,191666,Indonesia
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Carpet,North-East Region,1/20/2023,14,1341704,Singapura
Chair,Balikpapan,12/22/2023,15,519345,Indonesia
Chair,Balikpapan,12/22/2023,15,519345,Indonesia
Chair,Balikpapan,12/22/2023,15,519345,Indonesia
Chair,Balikpapan,12/22/2023,15,519345,Indonesia
Coffee Maker,Yogyakarta,2/18/2023,17,350506,Indonesia
Coffee Maker,Yogyakarta,2/18/2023,17,350506,Indonesia
Coffee Maker,Yogyakarta,2/18/2023,17,350506,Indonesia
Coffee Maker,Yogyakarta,2/18/2023,17,350506,Indonesia
Carpet,Makassar,10/23/2024,7,645435,Indonesia
Carpet,Makassar,10/23/2024,7,645435,Indonesia
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Vacuum Cleaner,North-East Region,5/21/2024,5,263605,Singapura
Carpet,Medan,1/1/2024,10,989410,Indonesia
Carpet,Medan,1/1/2024,10,989410,Indonesia
Carpet,Medan,1/1/2024,10,989410,Indonesia
Carpet,Medan,1/1/2024,10,989410,Indonesia
Carpet,Medan,1/1/2024,10,989410,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Air Purifier,Denpasar,2/7/2024,6,216588,Indonesia
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Refrigerator,North-East Region,2/19/2024,2,127950,Singapura
Stove,Medan,4/18/2024,16,860352,Indonesia
Stove,Medan,4/18/2024,16,860352,Indonesia
Stove,Medan,4/18/2024,16,860352,Indonesia
Stove,Medan,4/18/2024,16,860352,Indonesia
Stove,Medan,4/18/2024,16,860352,Indonesia
Microwave Oven,Semarang,12/1/2023,2,101224,Indonesia
Microwave Oven,Semarang,12/1/2023,2,101224,Indonesia
Microwave Oven,Semarang,12/1/2023,2,101224,Indonesia
Microwave Oven,Semarang,12/1/2023,2,101224,Indonesia
Microwave Oven,Semarang,12/1/2023,2,101224,Indonesia
Mixer,Yogyakarta,9/21/2024,13,855803,Indonesia
Mixer,Yogyakarta,9/21/2024,13,855803,Indonesia
Mixer,Yogyakarta,9/21/2024,13,855803,Indonesia
Mixer,Yogyakarta,9/21/2024,13,855803,Indonesia
Rice Cooker,George Town,5/4/2024,19,323380,Malaysia
Rice Cooker,George Town,5/4/2024,19,323380,Malaysia
Rice Cooker,George Town,5/4/2024,19,323380,Malaysia
Rice Cooker,George Town,5/4/2024,19,323380,Malaysia
Sofa,Ipoh,6/16/2024,1,39635,Malaysia
Sofa,Ipoh,6/16/2024,1,39635,Malaysia
Sofa,Ipoh,6/16/2024,1,39635,Malaysia
Sofa,Ipoh,6/16/2024,1,39635,Malaysia
Sofa,Ipoh,6/16/2024,1,39635,Malaysia
Iron,George Town,4/13/2024,11,232716,Malaysia
Iron,George Town,4/13/2024,11,232716,Malaysia
Iron,George Town,4/13/2024,11,232716,Malaysia
Iron,George Town,4/13/2024,11,232716,Malaysia
Dishwasher,North Region,2/14/2023,19,1885180,Singapura
Dishwasher,North Region,2/14/2023,19,1885180,Singapura
Dishwasher,North Region,2/14/2023,19,1885180,Singapura
Dishwasher,North Region,2/14/2023,19,1885180,Singapura
Dishwasher,North Region,2/14/2023,19,1885180,Singapura
Electric Kettle,East Region,9/27/2024,9,244809,Singapura
Electric Kettle,East Region,9/27/2024,9,244809,Singapura
Electric Kettle,East Region,9/27/2024,9,244809,Singapura
Electric Kettle,East Region,9/27/2024,9,244809,Singapura
Electric Kettle,East Region,9/27/2024,9,244809,Singapura
Grill,George Town,8/15/2023,1,42233,Malaysia
Grill,George Town,8/15/2023,1,42233,Malaysia
Grill,George Town,8/15/2023,1,42233,Malaysia
Grill,George Town,8/15/2023,1,42233,Malaysia
Dishwasher,Kota Kinabalu,9/26/2023,20,1039360,Malaysia
Dishwasher,Kota Kinabalu,9/26/2023,20,1039360,Malaysia
Dishwasher,Kota Kinabalu,9/26/2023,20,1039360,Malaysia
Blender,Kuantan,1/1/2023,19,929613,Malaysia
Blender,Kuantan,1/1/2023,19,929613,Malaysia
Blender,Kuantan,1/1/2023,19,929613,Malaysia
Microwave Oven,Johor Bahru,7/10/2024,10,69970,Malaysia
Microwave Oven,Johor Bahru,7/10/2024,10,69970,Malaysia
Fan,Kuantan,12/6/2023,3,211740,Malaysia
Fan,Kuantan,12/6/2023,3,211740,Malaysia
Fan,Kuantan,12/6/2023,3,211740,Malaysia
Carpet,Alor Setar,6/12/2023,17,276250,Malaysia
Carpet,Alor Setar,6/12/2023,17,276250,Malaysia
Carpet,Alor Setar,6/12/2023,17,276250,Malaysia
Air Purifier,Alor Setar,12/22/2023,7,508515,Malaysia
Air Purifier,Alor Setar,12/22/2023,7,508515,Malaysia
Air Purifier,Alor Setar,12/22/2023,7,508515,Malaysia
Stove,George Town,6/20/2023,19,105222,Malaysia
Stove,George Town,6/20/2023,19,105222,Malaysia
Stove,George Town,6/20/2023,19,105222,Malaysia
Stove,George Town,6/20/2023,19,105222,Malaysia
Hair Dryer,Johor Bahru,5/3/2024,10,790280,Malaysia
Hair Dryer,Johor Bahru,5/3/2024,10,790280,Malaysia
Toaster,Kuching,8/6/2024,19,878484,Malaysia
Toaster,Kuching,8/6/2024,19,878484,Malaysia
Toaster,Kuching,8/6/2024,19,878484,Malaysia
Toaster,Kuching,8/6/2024,19,878484,Malaysia
Table,Kuala Lumpur,2/10/2023,19,1591307,Malaysia
Table,Kuala Lumpur,2/10/2023,19,1591307,Malaysia
Table,Kuala Lumpur,2/10/2023,19,1591307,Malaysia
Table,Kuala Lumpur,2/10/2023,19,1591307,Malaysia
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Carpet,North-East Region,3/25/2023,8,339272,Singapura
Stove,Kota Kinabalu,12/16/2023,16,451344,Malaysia
Stove,Kota Kinabalu,12/16/2023,16,451344,Malaysia
Stove,Kota Kinabalu,12/16/2023,16,451344,Malaysia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Refrigerator,Denpasar,6/24/2023,19,1303305,Indonesia
Grill,Balikpapan,10/5/2023,2,61776,Indonesia
Grill,Balikpapan,10/5/2023,2,61776,Indonesia
Grill,Balikpapan,10/5/2023,2,61776,Indonesia
Grill,Balikpapan,10/5/2023,2,61776,Indonesia
Lamp,Shah Alam,5/23/2024,18,1317996,Malaysia
Lamp,Shah Alam,5/23/2024,18,1317996,Malaysia
Rice Cooker,George Town,2/28/2023,7,170128,Malaysia
Rice Cooker,George Town,2/28/2023,7,170128,Malaysia
Rice Cooker,George Town,2/28/2023,7,170128,Malaysia
Rice Cooker,George Town,2/28/2023,7,170128,Malaysia
Heater,Yogyakarta,12/8/2023,13,212862,Indonesia
Heater,Yogyakarta,12/8/2023,13,212862,Indonesia
Heater,Yogyakarta,12/8/2023,13,212862,Indonesia
Heater,Yogyakarta,12/8/2023,13,212862,Indonesia
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Iron,West Region,10/17/2024,17,1343663,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Refrigerator,North-East Region,6/24/2024,20,214080,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Dishwasher,West Region,1/17/2023,12,502836,Singapura
Water Dispenser,Alor Setar,5/29/2023,8,369120,Malaysia
Water Dispenser,Alor Setar,5/29/2023,8,369120,Malaysia
Water Dispenser,Alor Setar,5/29/2023,8,369120,Malaysia
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Fan,North-East Region,10/4/2024,1,12607,Singapura
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Toaster,Denpasar,5/27/2024,11,746548,Indonesia
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Rice Cooker,North-East Region,5/28/2024,1,45880,Singapura
Mixer,George Town,2/6/2024,18,1184958,Malaysia
Mixer,George Town,2/6/2024,18,1184958,Malaysia
